,ell,TT,TE,EE,BB,KK
25815,25815,3.4543459999999997e-22,-4.106921e-24,3.4571896e-24,3.3697617000000004e-24,4.966771e-23
25816,25816,3.434914e-22,-4.1078326e-24,3.4556884e-24,3.3693911e-24,4.9664193e-23
25817,25817,3.4156674999999997e-22,-4.1087480000000005e-24,3.4541961e-24,3.3690193e-24,4.9660669999999997e-23
25818,25818,3.3968245000000003e-22,-4.109649e-24,3.452724e-24,3.3686448e-24,4.9657153e-23
25819,25819,3.3785988e-22,-4.110518e-24,3.4512833e-24,3.3682662e-24,4.9653635e-23
25820,25820,3.3611972e-22,-4.111338e-24,3.4498845e-24,3.367882e-24,4.9650117e-23
25821,25821,3.3448158e-22,-4.1120913e-24,3.4485383e-24,3.3674906999999995e-24,4.96466e-23
25822,25822,3.3296396000000003e-22,-4.1127629999999996e-24,3.447254e-24,3.3670913e-24,4.9643085e-23
25823,25823,3.3158393e-22,-4.1133373e-24,3.4460403e-24,3.3666826e-24,4.9639567e-23
25824,25824,3.3035694e-22,-4.1138010000000005e-24,3.4449058e-24,3.366263e-24,4.9636051999999996e-23
25825,25825,3.2929665e-22,-4.114141e-24,3.4438573999999996e-24,3.3658321e-24,4.9632534e-23
25826,25826,3.2841477e-22,-4.1143465e-24,3.4429011e-24,3.3653887e-24,4.9629019999999996e-23
25827,25827,3.2772093e-22,-4.114408e-24,3.4420422e-24,3.3649322e-24,4.9625505e-23
25828,25828,3.2722258e-22,-4.1143179999999994e-24,3.4412846e-24,3.3644624e-24,4.9621989999999996e-23
25829,25829,3.2692485e-22,-4.1140698e-24,3.4406309999999995e-24,3.3639785999999996e-24,4.9618475999999997e-23
25830,25830,3.2683056e-22,-4.1136595e-24,3.4400833e-24,3.3634805e-24,4.9614959999999997e-23
25831,25831,3.2694014e-22,-4.1130857e-24,3.4396412e-24,3.3629683e-24,4.9611447e-23
25832,25832,3.2725164e-22,-4.112347e-24,3.4393044e-24,3.3624419999999995e-24,4.9607932e-23
25833,25833,3.2776076e-22,-4.111446e-24,3.4390704e-24,3.3619021e-24,4.960442e-23
25834,25834,3.2846095000000003e-22,-4.110385e-24,3.438936e-24,3.3613487e-24,4.9600907e-23
25835,25835,3.2934329999999997e-22,-4.1091709999999996e-24,3.4388965e-24,3.3607828e-24,4.9597395999999995e-23
25836,25836,3.3039693e-22,-4.10781e-24,3.4389468e-24,3.360205e-24,4.9593885e-23
25837,25837,3.3160882e-22,-4.106311e-24,3.43908e-24,3.359616e-24,4.9590373e-23
25838,25838,3.3296427e-22,-4.1046853e-24,3.4392884e-24,3.359017e-24,4.9586862e-23
25839,25839,3.3444675e-22,-4.1029439999999994e-24,3.4395637e-24,3.3584093e-24,4.958335e-23
25840,25840,3.3603834e-22,-4.1011009999999995e-24,3.4398966e-24,3.3577935999999996e-24,4.957984e-23
25841,25841,3.3771982e-22,-4.0991707e-24,3.4402771e-24,3.357172e-24,4.9576329999999997e-23
25842,25842,3.3947098e-22,-4.097169e-24,3.440695e-24,3.3565455e-24,4.9572820000000004e-23
25843,25843,3.4127075999999997e-22,-4.0951114e-24,3.441139e-24,3.3559156e-24,4.956931e-23
25844,25844,3.4309752e-22,-4.093016e-24,3.4415984e-24,3.3552837e-24,4.9565803e-23
25845,25845,3.4492934e-22,-4.090899e-24,3.4420613e-24,3.3546516e-24,4.9562291999999997e-23
25846,25846,3.4674426999999997e-22,-4.0887792e-24,3.4425167e-24,3.3540208e-24,4.9558784e-23
25847,25847,3.485205e-22,-4.0866736999999994e-24,3.4429532e-24,3.3533927e-24,4.9555277e-23
25848,25848,3.5023669999999998e-22,-4.0846e-24,3.4433593e-24,3.3527686e-24,4.955177e-23
25849,25849,3.518723e-22,-4.0825754e-24,3.4437247e-24,3.3521503999999996e-24,4.9548260000000005e-23
25850,25850,3.5340764e-22,-4.080617e-24,3.444039e-24,3.3515389999999995e-24,4.9544757e-23
25851,25851,3.5482417e-22,-4.078739e-24,3.4442928e-24,3.3509363e-24,4.954125e-23
25852,25852,3.5610487000000004e-22,-4.0769579999999995e-24,3.4444767e-24,3.350343e-24,4.9537742e-23
25853,25853,3.5723416e-22,-4.0752859999999996e-24,3.4445825e-24,3.3497601e-24,4.9534237999999997e-23
25854,25854,3.5819836e-22,-4.073737e-24,3.4446035e-24,3.3491892000000004e-24,4.9530734e-23
25855,25855,3.5898561999999997e-22,-4.0723200000000004e-24,3.444533e-24,3.3486303999999995e-24,4.9527225999999996e-23
25856,25856,3.5958625e-22,-4.071046e-24,3.4443659999999996e-24,3.3480848e-24,4.9523722e-23
25857,25857,3.5999262e-22,-4.0699219999999994e-24,3.4440985e-24,3.3475531e-24,4.9520217999999996e-23
25858,25858,3.601995e-22,-4.068954e-24,3.4437275e-24,3.347035e-24,4.9516714e-23
25859,25859,3.6020392e-22,-4.0681449999999994e-24,3.4432513e-24,3.3465316e-24,4.9513213e-23
25860,25860,3.6000528e-22,-4.067499e-24,3.4426698000000005e-24,3.3460421999999995e-24,4.950971e-23
25861,25861,3.5960535e-22,-4.067015e-24,3.4419832e-24,3.345567e-24,4.9506205e-23
25862,25862,3.5900824e-22,-4.0666913999999995e-24,3.441194e-24,3.3451059e-24,4.9502704e-23
25863,25863,3.582204e-22,-4.0665253000000004e-24,3.4403053e-24,3.3446579e-24,4.94992e-23
25864,25864,3.5725045e-22,-4.0665106e-24,3.4393213e-24,3.3442231e-24,4.94957e-23
25865,25865,3.5610917e-22,-4.0666407e-24,3.4382475e-24,3.3438e-24,4.94922e-23
25866,25866,3.5480934999999996e-22,-4.0669065e-24,3.4370907e-24,3.3433885e-24,4.9488698e-23
25867,25867,3.533656e-22,-4.0672977e-24,3.4358582e-24,3.342987e-24,4.9485197e-23
25868,25868,3.5179418e-22,-4.067802e-24,3.4345582e-24,3.3425946e-24,4.9481696999999994e-23
25869,25869,3.5011288e-22,-4.068407e-24,3.4332001e-24,3.34221e-24,4.9478196e-23
25870,25870,3.483408e-22,-4.0690975e-24,3.4317934999999996e-24,3.3418318e-24,4.9474699999999994e-23
25871,25871,3.46498e-22,-4.0698586e-24,3.430349e-24,3.3414588e-24,4.9471197999999997e-23
25872,25872,3.4460546e-22,-4.0706735e-24,3.4288776e-24,3.3410892999999994e-24,4.94677e-23
25873,25873,3.4268466e-22,-4.0715259999999996e-24,3.42739e-24,3.3407219999999996e-24,4.94642e-23
25874,25874,3.4075744999999996e-22,-4.0723987000000006e-24,3.425898e-24,3.3403553e-24,4.9460703e-23
25875,25875,3.388457e-22,-4.073274e-24,3.4244129e-24,3.3399876e-24,4.9457205999999996e-23
25876,25876,3.3697119999999997e-22,-4.0741343e-24,3.4229454999999995e-24,3.3396174e-24,4.9453709999999995e-23
25877,25877,3.3515515e-22,-4.0749625999999996e-24,3.4215077e-24,3.3392434e-24,4.945021e-23
25878,25878,3.3341824e-22,-4.075742e-24,3.4201095e-24,3.3388637e-24,4.9446714e-23
25879,25879,3.3178004999999996e-22,-4.0764558e-24,3.4187618e-24,3.3384775e-24,4.9443219999999997e-23
25880,25880,3.3025913e-22,-4.0770885e-24,3.417474e-24,3.3380833000000004e-24,4.9439723e-23
25881,25881,3.2887260000000004e-22,-4.077626e-24,3.4162551e-24,3.3376795e-24,4.943623e-23
25882,25882,3.2763606e-22,-4.078054e-24,3.4151134999999996e-24,3.3372656e-24,4.9432732e-23
25883,25883,3.2656327999999996e-22,-4.0783613000000005e-24,3.4140560999999995e-24,3.3368404e-24,4.942924e-23
25884,25884,3.256662e-22,-4.0785366e-24,3.41309e-24,3.336403e-24,4.9425744999999995e-23
25885,25885,3.2495464999999995e-22,-4.078571e-24,3.4122194999999995e-24,3.3359526e-24,4.9422250000000003e-23
25886,25886,3.2443627999999997e-22,-4.0784568e-24,3.4114495e-24,3.3354890000000004e-24,4.9418757e-23
25887,25887,3.2411654e-22,-4.0781883e-24,3.4107827e-24,3.3350115e-24,4.9415264e-23
25888,25888,3.2399851999999997e-22,-4.0777616e-24,3.4102209e-24,3.3345202e-24,4.941177e-23
25889,25889,3.2408298e-22,-4.077175e-24,3.4097647e-24,3.3340147e-24,4.940828e-23
25890,25890,3.2436827999999997e-22,-4.0764276e-24,3.4094134e-24,3.3334951999999996e-24,4.9404786e-23
25891,25891,3.2485048e-22,-4.0755216e-24,3.4091649e-24,3.3329622e-24,4.9401295999999995e-23
25892,25892,3.255233e-22,-4.0744603999999994e-24,3.4090163e-24,3.332416e-24,4.9397802e-23
25893,25893,3.2637826e-22,-4.0732496e-24,3.4089636e-24,3.331857e-24,4.9394309999999994e-23
25894,25894,3.2740476999999997e-22,-4.0718965e-24,3.4090009999999996e-24,3.3312862e-24,4.939082e-23
25895,25895,3.285902e-22,-4.0704094e-24,3.4091224e-24,3.3307044e-24,4.938733e-23
25896,25896,3.2992012e-22,-4.0687996e-24,3.4093201e-24,3.3301124e-24,4.938384e-23
25897,25897,3.3137830000000003e-22,-4.067078e-24,3.4095859999999996e-24,3.3295118e-24,4.9380349999999995e-23
25898,25898,3.329472e-22,-4.0652579999999994e-24,3.4099112e-24,3.3289036e-24,4.9376864e-23
25899,25899,3.3460784e-22,-4.0633543e-24,3.4102857e-24,3.3282888e-24,4.9373373e-23
25900,25900,3.363402e-22,-4.0613823e-24,3.4106992e-24,3.3276693e-24,4.9369887e-23
25901,25901,3.381235e-22,-4.059358e-24,3.411141e-24,3.3270463e-24,4.9366396e-23
25902,25902,3.3993627e-22,-4.0572975e-24,3.4115998e-24,3.3264212e-24,4.936291e-23
25903,25903,3.417568e-22,-4.0552184e-24,3.4120647e-24,3.3257958e-24,4.9359423e-23
25904,25904,3.4356315e-22,-4.0531384999999996e-24,3.4125237e-24,3.3251713e-24,4.9355935999999995e-23
25905,25905,3.453337e-22,-4.0510746e-24,3.4129659999999995e-24,3.3245496e-24,4.935245e-23
25906,25906,3.4704717e-22,-4.049043700000001e-24,3.4133807e-24,3.3239318e-24,4.9348961999999996e-23
25907,25907,3.4868296999999995e-22,-4.0470635e-24,3.4137563e-24,3.3233196999999996e-24,4.9345476000000003e-23
25908,25908,3.502214e-22,-4.045149e-24,3.414083e-24,3.3227143e-24,4.934199e-23
25909,25909,3.5164396e-22,-4.0433164999999995e-24,3.4143508e-24,3.322117e-24,4.9338505999999994e-23
25910,25910,3.5293343000000003e-22,-4.04158e-24,3.4145508e-24,3.3215295e-24,4.933502e-23
25911,25911,3.5407416e-22,-4.039953e-24,3.4146746e-24,3.3209522e-24,4.9331535e-23
25912,25912,3.550523e-22,-4.0384469999999995e-24,3.414715e-24,3.3203863e-24,4.9328052e-23
25913,25913,3.5585581999999998e-22,-4.037073e-24,3.4146655e-24,3.319833e-24,4.9324569999999995e-23
25914,25914,3.5647479999999997e-22,-4.0358407e-24,3.4145205999999994e-24,3.3192923e-24,4.9321084999999993e-23
25915,25915,3.569014e-22,-4.034756e-24,3.414276e-24,3.3187652e-24,4.9317602000000004e-23
25916,25916,3.5713010000000003e-22,-4.033826e-24,3.413929e-24,3.3182521e-24,4.931412e-23
25917,25917,3.5715766e-22,-4.033053e-24,3.4134775999999995e-24,3.3177532e-24,4.9310635e-23
25918,25918,3.569832e-22,-4.03244e-24,3.412921e-24,3.3172683e-24,4.9307156e-23
25919,25919,3.5660815999999997e-22,-4.0319866e-24,3.4122596e-24,3.3167976e-24,4.9303672e-23
25920,25920,3.5603637e-22,-4.031691e-24,3.4114955e-24,3.3163407e-24,4.9300192e-23
25921,25921,3.5527395e-22,-4.0315503e-24,3.4106316e-24,3.3158973e-24,4.9296713e-23
25922,25922,3.5432918000000004e-22,-4.0315576e-24,3.4096718999999996e-24,3.3154666e-24,4.929323e-23
25923,25923,3.5321256999999996e-22,-4.031707e-24,3.4086217e-24,3.315048e-24,4.9289750000000004e-23
25924,25924,3.5193659999999995e-22,-4.0319883e-24,3.4074874000000004e-24,3.3146407e-24,4.9286269999999995e-23
25925,25925,3.5051552999999996e-22,-4.0323919999999996e-24,3.4062763e-24,3.3142434000000004e-24,4.9282793e-23
25926,25926,3.4896544e-22,-4.032906e-24,3.4049963e-24,3.3138555e-24,4.9279313e-23
25927,25927,3.4730381999999996e-22,-4.0335169999999994e-24,3.4036569999999996e-24,3.3134751e-24,4.9275833e-23
25928,25928,3.4554952999999997e-22,-4.0342105000000004e-24,3.4022674e-24,3.3131015000000004e-24,4.9272357e-23
25929,25929,3.437224e-22,-4.034971e-24,3.400838e-24,3.312733e-24,4.9268877e-23
25930,25930,3.4184328e-22,-4.0357834000000005e-24,3.3993797e-24,3.3123682e-24,4.92654e-23
25931,25931,3.3993347e-22,-4.0366300000000005e-24,3.3979035e-24,3.3120056e-24,4.9261924e-23
25932,25932,3.380147e-22,-4.037494e-24,3.3964205e-24,3.3116434999999996e-24,4.9258448e-23
25933,25933,3.3610878e-22,-4.038358e-24,3.3949423e-24,3.311281e-24,4.925497e-23
25934,25934,3.342374e-22,-4.039204999999999e-24,3.39348e-24,3.3109158e-24,4.9251495e-23
25935,25935,3.3242176e-22,-4.0400175e-24,3.3920449e-24,3.3105467e-24,4.924802e-23
25936,25936,3.3068254e-22,-4.0407790000000006e-24,3.3906476e-24,3.3101727e-24,4.9244542e-23
25937,25937,3.2903942999999996e-22,-4.0414738e-24,3.3892984e-24,3.3097917e-24,4.9241065999999995e-23
25938,25938,3.2751105e-22,-4.0420857e-24,3.3880073e-24,3.3094029e-24,4.9237593e-23
25939,25939,3.2611458e-22,-4.042601e-24,3.3867833e-24,3.309005e-24,4.923412e-23
25940,25940,3.248658e-22,-4.043006e-24,3.3856349e-24,3.3085969e-24,4.9230643999999995e-23
25941,25941,3.2377869999999997e-22,-4.043289e-24,3.3845693e-24,3.3081772999999996e-24,4.922717e-23
25942,25942,3.2286532e-22,-4.04344e-24,3.3835929999999994e-24,3.307746e-24,4.9223698e-23
25943,25943,3.2213576e-22,-4.04345e-24,3.3827119e-24,3.3073017e-24,4.9220225e-23
25944,25944,3.2159797e-22,-4.043311e-24,3.3819297e-24,3.3068442e-24,4.9216752e-23
25945,25945,3.2125758e-22,-4.043018e-24,3.38125e-24,3.3063729999999998e-24,4.921328e-23
25946,25946,3.2111802e-22,-4.042568e-24,3.3806744e-24,3.3058877e-24,4.920981e-23
25947,25947,3.2118027999999997e-22,-4.0419577e-24,3.3802043e-24,3.3053885e-24,4.9206337e-23
25948,25948,3.2144309999999997e-22,-4.0411884e-24,3.3798386999999995e-24,3.3048755e-24,4.9202867000000004e-23
25949,25949,3.2190273e-22,-4.0402615999999995e-24,3.3795763e-24,3.3043487999999998e-24,4.9199395e-23
25950,25950,3.225533e-22,-4.039181299999999e-24,3.379414e-24,3.3038088e-24,4.9195925e-23
25951,25951,3.2338654e-22,-4.0379526999999995e-24,3.3793478e-24,3.3032563e-24,4.9192456000000003e-23
25952,25952,3.2439218e-22,-4.036583e-24,3.3793727e-24,3.3026919e-24,4.9188986e-23
25953,25953,3.2555785999999997e-22,-4.035082e-24,3.3794824999999995e-24,3.3021164e-24,4.9185517e-23
25954,25954,3.2686939999999997e-22,-4.03346e-24,3.3796698e-24,3.3015307e-24,4.9182047e-23
25955,25955,3.2831088000000003e-22,-4.031729e-24,3.3799265e-24,3.3009363e-24,4.9178578e-23
25956,25956,3.298649e-22,-4.0299014e-24,3.380244e-24,3.300334e-24,4.9175112e-23
25957,25957,3.315127e-22,-4.027993e-24,3.3806123999999996e-24,3.2997252999999996e-24,4.9171642e-23
25958,25958,3.3323449999999996e-22,-4.0260182e-24,3.3810218e-24,3.2991116e-24,4.9168176e-23
25959,25959,3.3500952e-22,-4.0239940000000004e-24,3.3814610999999994e-24,3.2984945e-24,4.916471e-23
25960,25960,3.3681655e-22,-4.0219364e-24,3.3819196999999996e-24,3.2978752e-24,4.916124e-23
25961,25961,3.3863382e-22,-4.019863e-24,3.382386e-24,3.2972553e-24,4.9157775e-23
25962,25962,3.404396e-22,-4.017791e-24,3.382849e-24,3.2966364e-24,4.915431e-23
25963,25963,3.4221215e-22,-4.0157374e-24,3.3832971e-24,3.2960199999999997e-24,4.9150843e-23
25964,25964,3.4393025e-22,-4.01372e-24,3.3837195e-24,3.2954075999999997e-24,4.914738e-23
25965,25965,3.4557317999999997e-22,-4.011755e-24,3.3841053e-24,3.2948003999999998e-24,4.9143915e-23
25966,25966,3.4712125e-22,-4.009859e-24,3.3844439999999995e-24,3.2942002e-24,4.914045e-23
25967,25967,3.4855577e-22,-4.0080465e-24,3.3847257e-24,3.2936080000000002e-24,4.9136986e-23
25968,25968,3.498594e-22,-4.0063326e-24,3.3849413999999996e-24,3.2930251e-24,4.9133524e-23
25969,25969,3.5101633e-22,-4.00473e-24,3.3850828e-24,3.2924527e-24,4.9130057999999994e-23
25970,25970,3.5201247e-22,-4.0032513e-24,3.3851422e-24,3.2918915e-24,4.9126595000000003e-23
25971,25971,3.528356e-22,-4.001906e-24,3.385113e-24,3.2913427e-24,4.9123133e-23
25972,25972,3.5347550000000002e-22,-4.0007034e-24,3.3849898e-24,3.2908065999999997e-24,4.9119669999999996e-23
25973,25973,3.5392417e-22,-3.9996504e-24,3.384768e-24,3.2902843e-24,4.9116208e-23
25974,25974,3.5417572e-22,-3.9987527e-24,3.3844446e-24,3.2897756e-24,4.9112750000000004e-23
25975,25975,3.5422665e-22,-3.9980137000000006e-24,3.3840172e-24,3.2892812000000003e-24,4.9109286e-23
25976,25976,3.540758e-22,-3.9974356e-24,3.383485e-24,3.2888009e-24,4.9105824e-23
25977,25977,3.5372427e-22,-3.9970176e-24,3.3828483e-24,3.2883346999999997e-24,4.9102365e-23
25978,25978,3.5317566e-22,-3.996758e-24,3.3821088e-24,3.2878825999999996e-24,4.9098905e-23
25979,25979,3.5243571999999997e-22,-3.9966524e-24,3.3812692e-24,3.2874437e-24,4.9095443e-23
25980,25980,3.5151249999999996e-22,-3.9966957999999994e-24,3.3803333e-24,3.2870176e-24,4.9091983999999993e-23
25981,25981,3.5041622e-22,-3.996880499999999e-24,3.3793062e-24,3.2866038e-24,4.9088525e-23
25982,25982,3.4915906e-22,-3.997197e-24,3.378194e-24,3.2862012000000003e-24,4.9085065999999996e-23
25983,25983,3.477551e-22,-3.997635e-24,3.3770040000000004e-24,3.285809e-24,4.9081606999999995e-23
25984,25984,3.4622016e-22,-3.9981824e-24,3.3757437e-24,3.2854260000000002e-24,4.907815e-23
25985,25985,3.4457156999999998e-22,-3.9988255999999995e-24,3.3744225e-24,3.2850508000000002e-24,4.9074691999999996e-23
25986,25986,3.4282796e-22,-3.999550299999999e-24,3.3730495e-24,3.2846822e-24,4.9071237e-23
25987,25987,3.4100910000000003e-22,-4.0003404e-24,3.371635e-24,3.2843191999999998e-24,4.9067778e-23
25988,25988,3.3913565999999997e-22,-4.00118e-24,3.3701894999999996e-24,3.2839597e-24,4.9064321999999996e-23
25989,25989,3.3722888e-22,-4.0020520000000004e-24,3.3687241e-24,3.2836028e-24,4.9060866e-23
25990,25990,3.3531045e-22,-4.0029399999999995e-24,3.3672503e-24,3.2832465e-24,4.905741e-23
25991,25991,3.3340219999999996e-22,-4.003825e-24,3.3657788e-24,3.2828896e-24,4.9053955e-23
25992,25992,3.315258e-22,-4.0046906999999996e-24,3.3643212e-24,3.2825305e-24,4.90505e-23
25993,25993,3.2970256999999996e-22,-4.0055194e-24,3.3628885e-24,3.2821675e-24,4.9047044e-23
25994,25994,3.2795322000000003e-22,-4.006295e-24,3.3614919e-24,3.2817995e-24,4.904359e-23
25995,25995,3.2629756999999997e-22,-4.0070004999999996e-24,3.3601414e-24,3.2814247999999997e-24,4.9040137e-23
25996,25996,3.247544e-22,-4.0076206e-24,3.3588468e-24,3.2810423e-24,4.9036680000000004e-23
25997,25997,3.2334113e-22,-4.0081409999999994e-24,3.3576178e-24,3.2806509999999998e-24,4.903323e-23
25998,25998,3.2207367e-22,-4.008549e-24,3.3564624999999995e-24,3.2802491000000002e-24,4.9029776999999996e-23
25999,25999,3.2096628e-22,-4.0088320000000005e-24,3.3553884e-24,3.2798363e-24,4.9026325e-23
26000,26000,3.2003127999999997e-22,-4.00898e-24,3.3544025e-24,3.2794112e-24,4.9022873e-23
26001,26001,3.1927902e-22,-4.008984e-24,3.35351e-24,3.2789736999999998e-24,4.9019419999999996e-23
26002,26002,3.1871772e-22,-4.0088367e-24,3.3527159e-24,3.2785226e-24,4.901597e-23
26003,26003,3.1835334e-22,-4.008533e-24,3.3520233e-24,3.2780579999999998e-24,4.9012515999999997e-23
26004,26004,3.1818964000000003e-22,-4.0080695e-24,3.3514344e-24,3.2775793999999997e-24,4.9009064e-23
26005,26005,3.182279e-22,-4.0074437e-24,3.3509502e-24,3.2770866999999996e-24,4.9005616000000004e-23
26006,26006,3.184671e-22,-4.0066566e-24,3.3505706999999996e-24,3.2765800000000002e-24,4.9002167e-23
26007,26007,3.1890396e-22,-4.00571e-24,3.3502942e-24,3.2760595e-24,4.8998715e-23
26008,26008,3.1953276e-22,-4.0046074e-24,3.3501181e-24,3.275526e-24,4.8995266e-23
26009,26009,3.2034564e-22,-4.003356e-24,3.350039e-24,3.2749794999999997e-24,4.8991818e-23
26010,26010,3.2133249999999997e-22,-4.0019615e-24,3.3500514e-24,3.2744209999999996e-24,4.898837e-23
26011,26011,3.2248131999999997e-22,-4.0004349999999994e-24,3.3501496e-24,3.2738515e-24,4.898492e-23
26012,26012,3.237781e-22,-3.9987865e-24,3.3503262999999995e-24,3.2732715999999998e-24,4.8981469999999995e-23
26013,26013,3.2520710000000003e-22,-3.997028e-24,3.3505742e-24,3.2726827e-24,4.8978022999999996e-23
26014,26014,3.2675118e-22,-3.9951734999999994e-24,3.350884e-24,3.2720857e-24,4.8974578e-23
26015,26015,3.283917e-22,-3.9932376e-24,3.3512464e-24,3.2714824999999998e-24,4.8971129999999996e-23
26016,26016,3.3010897e-22,-3.9912356999999995e-24,3.3516514e-24,3.2708738e-24,4.8967684e-23
26017,26017,3.3188235e-22,-3.989185e-24,3.3520886e-24,3.2702617e-24,4.896424e-23
26018,26018,3.336906e-22,-3.987102e-24,3.3525465e-24,3.2696470999999996e-24,4.8960790000000004e-23
26019,26019,3.3551203e-22,-3.985004e-24,3.3530146999999995e-24,3.2690320000000002e-24,4.8957344999999994e-23
26020,26020,3.3732486000000003e-22,-3.9829090000000005e-24,3.3534813e-24,3.2684174e-24,4.8953899999999996e-23
26021,26021,3.391073e-22,-3.980834299999999e-24,3.3539354e-24,3.2678055e-24,4.8950459999999996e-23
26022,26022,3.4083802e-22,-3.9787978e-24,3.3543655999999996e-24,3.2671973e-24,4.8947013e-23
26023,26023,3.424962e-22,-3.9768163e-24,3.3547613e-24,3.2665945e-24,4.8943568e-23
26024,26024,3.4406196999999997e-22,-3.9749055e-24,3.3551118e-24,3.2659981e-24,4.8940126000000005e-23
26025,26025,3.4551641999999997e-22,-3.973082e-24,3.3554075e-24,3.2654098999999997e-24,4.893668e-23
26026,26026,3.4684199999999997e-22,-3.9713593e-24,3.355639e-24,3.264831e-24,4.8933240000000003e-23
26027,26027,3.4802267e-22,-3.969751e-24,3.3557976e-24,3.2642621e-24,4.8929794e-23
26028,26028,3.4904407e-22,-3.96827e-24,3.355876e-24,3.2637047999999998e-24,4.8926353e-23
26029,26029,3.4989364e-22,-3.9669257e-24,3.355867e-24,3.2631596999999997e-24,4.8922909999999995e-23
26030,26030,3.5056094e-22,-3.9657275e-24,3.3557653e-24,3.2626276e-24,4.891947e-23
26031,26031,3.510375e-22,-3.9646827e-24,3.355566e-24,3.262109e-24,4.891603e-23
26032,26032,3.5131724999999996e-22,-3.9637967e-24,3.355266e-24,3.261604e-24,4.8912589999999996e-23
26033,26033,3.5139625e-22,-3.9630734e-24,3.3548624e-24,3.2611136e-24,4.8909148e-23
26034,26034,3.51273e-22,-3.962514e-24,3.3543546e-24,3.2606372e-24,4.890571e-23
26035,26035,3.5094835e-22,-3.962118e-24,3.3537424e-24,3.2601753e-24,4.8902267999999995e-23
26036,26036,3.5042546999999997e-22,-3.9618840000000004e-24,3.3530273e-24,3.2597271e-24,4.8898829999999996e-23
26037,26037,3.4970983999999997e-22,-3.9618080000000004e-24,3.3522117e-24,3.2592925999999996e-24,4.889539e-23
26038,26038,3.4880923e-22,-3.9618833e-24,3.3512995000000004e-24,3.258871e-24,4.8891953e-23
26039,26039,3.4773349999999997e-22,-3.962103e-24,3.3502953e-24,3.2584619000000002e-24,4.8888515e-23
26040,26040,3.4649464e-22,-3.9624575e-24,3.349205e-24,3.2580641999999997e-24,4.8885077e-23
26041,26041,3.4510644000000004e-22,-3.962936e-24,3.3480356e-24,3.2576770000000002e-24,4.888164e-23
26042,26042,3.4358455000000002e-22,-3.9635253e-24,3.3467948e-24,3.2572990000000002e-24,4.88782e-23
26043,26043,3.4194608e-22,-3.9642125999999994e-24,3.3454916e-24,3.2569293999999998e-24,4.8874762e-23
26044,26044,3.4020958e-22,-3.964983e-24,3.344135e-24,3.2565665e-24,4.8871327e-23
26045,26045,3.3839466999999995e-22,-3.96582e-24,3.3427352e-24,3.256209e-24,4.8867891999999996e-23
